transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0055642,C01590,P004,Television,Electronics,4,31716,126864,WALLET,SUCCESS,2026-08-23 20:08:59,Noida
T0055643,C03148,P018,Lamp,Home,4,1191,4764,COD,SUCCESS,2026-08-23 12:14:44,Jaipur
T0055644,C03050,P024,Dumbbells,Sports,1,5128,5128,COD,SUCCESS,2026-08-23 05:57:32,Bangalore
T0055645,C04009,P010,Backpack,Fashion,5,1386,6930,WALLET,SUCCESS,2026-08-23 06:49:30,Ahmedabad
T0055646,C00129,P010,Backpack,Fashion,5,1509,7545,NETBANKING,SUCCESS,2026-08-23 11:59:06,Jaipur
T0055647,C04813,P022,Football,Sports,2,1367,2734,UPI,SUCCESS,2026-08-23 12:38:21,Hyderabad
T0055648,C00080,P004,Television,Electronics,3,38027,114081,COD,FAILED,2026-08-23 14:51:54,Chennai
T0055649,C03556,P005,Smartwatch,Electronics,1,7628,7628,WALLET,SUCCESS,2026-08-23 18:00:37,Pune
T0055650,C00932,P024,Dumbbells,Sports,3,4587,13761,CARD,SUCCESS,2026-08-23 05:59:22,Hyderabad
T0055651,C04094,P011,Rice Bag,Grocery,3,1241,3723,WALLET,SUCCESS,2026-08-23 07:00:04,Mumbai
T0055652,C03317,P001,Laptop,Electronics,2,41969,83938,COD,SUCCESS,2026-08-23 19:11:48,Chennai
T0055653,C01929,P007,Jeans,Fashion,3,1848,5544,CARD,FAILED,2026-08-23 20:06:30,Hyderabad
T0055654,C01312,P016,Chair,Home,1,3245,3245,WALLET,SUCCESS,2026-08-23 16:35:26,Bangalore
T0055655,C04767,P009,T-Shirt,Fashion,3,1070,3210,CARD,FAILED,2026-08-23 16:47:41,Bangalore
T0055656,C04801,P016,Chair,Home,3,3677,11031,COD,SUCCESS,2026-08-23 10:35:42,Delhi
T0055657,C02033,P011,Rice Bag,Grocery,5,1060,5300,NETBANKING,SUCCESS,2026-08-23 21:17:02,Pune
T0055658,C03706,P003,Headphones,Electronics,5,2814,14070,NETBANKING,SUCCESS,2026-08-23 09:11:45,Chennai
T0055659,C04248,P013,Dry Fruits,Grocery,1,1292,1292,COD,SUCCESS,2026-08-23 19:18:21,Mumbai
T0055660,C02650,P021,Cricket Bat,Sports,3,4710,14130,WALLET,FAILED,2026-08-23 11:12:17,Ahmedabad
T0055661,C03540,P021,Cricket Bat,Sports,3,4160,12480,UPI,FAILED,2026-08-23 14:39:38,Delhi
T0055662,C00274,P011,Rice Bag,Grocery,1,1354,1354,NETBANKING,SUCCESS,2026-08-23 14:11:47,Pune
T0055663,C00274,P009,T-Shirt,Fashion,1,955,955,NETBANKING,SUCCESS,2026-08-23 09:45:13,Hyderabad
T0055664,C02201,P025,Running Shoes,Sports,2,3397,6794,COD,SUCCESS,2026-08-23 22:41:32,Mumbai
T0055665,C02611,P013,Dry Fruits,Grocery,5,1272,6360,NETBANKING,SUCCESS,2026-08-23 16:26:27,Delhi
T0055666,C00360,P005,Smartwatch,Electronics,3,7330,21990,CARD,FAILED,2026-08-23 21:10:21,Kolkata
T0055667,C00978,P019,Bedsheet,Home,2,1552,3104,UPI,SUCCESS,2026-08-23 14:09:21,Mumbai
T0055668,C04083,P020,Cookware,Home,1,3150,3150,NETBANKING,SUCCESS,2026-08-23 04:38:19,Delhi
T0055669,C01814,P004,Television,Electronics,2,37181,74362,COD,SUCCESS,2026-08-23 01:32:04,Mumbai
T0055670,C03325,P001,Laptop,Electronics,3,49224,147672,COD,SUCCESS,2026-08-23 07:03:03,Delhi
T0055671,C01734,P024,Dumbbells,Sports,2,3993,7986,WALLET,SUCCESS,2026-08-23 12:02:03,Ahmedabad
T0055672,C00686,P015,Tea,Grocery,4,412,1648,COD,SUCCESS,2026-08-23 15:20:39,Delhi
T0055673,C01300,P008,Jacket,Fashion,3,2942,8826,UPI,SUCCESS,2026-08-23 01:36:46,Kolkata
T0055674,C02184,P009,T-Shirt,Fashion,5,803,4015,UPI,SUCCESS,2026-08-23 15:27:11,Jaipur
T0055675,C02311,P005,Smartwatch,Electronics,1,7600,7600,WALLET,PENDING,2026-08-23 23:49:45,Pune
T0055676,C02794,P019,Bedsheet,Home,5,1401,7005,COD,SUCCESS,2026-08-23 12:38:08,Pune
T0055677,C00094,P023,Yoga Mat,Sports,1,832,832,CARD,SUCCESS,2026-08-23 18:38:10,Jaipur
T0055678,C04242,P006,Shoes,Fashion,2,2686,5372,COD,SUCCESS,2026-08-23 11:03:30,Hyderabad
T0055679,C00744,P021,Cricket Bat,Sports,1,3866,3866,COD,SUCCESS,2026-08-23 02:41:44,Delhi
T0055680,C04938,P017,Table,Home,3,5964,17892,WALLET,SUCCESS,2026-08-23 23:31:28,Mumbai
T0055681,C03406,P021,Cricket Bat,Sports,2,3541,7082,NETBANKING,SUCCESS,2026-08-23 19:42:45,Delhi
T0055682,C04501,P011,Rice Bag,Grocery,5,1146,5730,UPI,SUCCESS,2026-08-23 04:06:36,Bangalore
T0055683,C01530,P002,Mobile,Electronics,5,23659,118295,CARD,SUCCESS,2026-08-23 21:40:15,Pune
T0055684,C00671,P009,T-Shirt,Fashion,2,998,1996,COD,SUCCESS,2026-08-23 01:08:21,Delhi
T0055685,C04346,P019,Bedsheet,Home,3,1765,5295,NETBANKING,SUCCESS,2026-08-23 23:54:47,Mumbai
T0055686,C04687,P021,Cricket Bat,Sports,2,4493,8986,UPI,SUCCESS,2026-08-23 15:36:39,Hyderabad
T0055687,C04927,P014,Flour,Grocery,3,663,1989,NETBANKING,SUCCESS,2026-08-23 09:01:10,Pune
T0055688,C01770,P007,Jeans,Fashion,2,2049,4098,COD,SUCCESS,2026-08-23 03:26:46,Kolkata
T0055689,C01179,P014,Flour,Grocery,3,718,2154,CARD,SUCCESS,2026-08-23 18:24:25,Delhi
T0055690,C03703,P001,Laptop,Electronics,4,44303,177212,WALLET,SUCCESS,2026-08-23 08:34:12,Bangalore
T0055691,C03522,P007,Jeans,Fashion,5,1861,9305,COD,SUCCESS,2026-08-23 18:50:30,Jaipur
T0055692,C02456,P017,Table,Home,3,8126,24378,WALLET,SUCCESS,2026-08-23 00:54:34,Delhi
T0055693,C02529,P022,Football,Sports,2,1283,2566,UPI,FAILED,2026-08-23 19:10:21,Bangalore
T0055694,C03759,P004,Television,Electronics,3,33968,101904,NETBANKING,PENDING,2026-08-23 03:02:48,Noida
T0055695,C02196,P017,Table,Home,1,7593,7593,WALLET,PENDING,2026-08-23 01:05:25,Noida
T0055696,C03183,P018,Lamp,Home,2,1422,2844,WALLET,SUCCESS,2026-08-23 22:39:24,Ahmedabad
T0055697,C03013,P011,Rice Bag,Grocery,1,1199,1199,COD,FAILED,2026-08-23 20:58:46,Pune
T0055698,C04139,P018,Lamp,Home,2,1315,2630,CARD,SUCCESS,2026-08-23 21:07:11,Pune
T0055699,C03712,P017,Table,Home,2,7144,14288,COD,SUCCESS,2026-08-23 03:25:40,Ahmedabad
T0055700,C02444,P014,Flour,Grocery,3,709,2127,COD,PENDING,2026-08-23 18:35:16,Jaipur
T0055701,C01194,P017,Table,Home,5,6173,30865,WALLET,SUCCESS,2026-08-23 19:56:28,Kolkata
T0055702,C01269,P024,Dumbbells,Sports,4,5367,21468,NETBANKING,SUCCESS,2026-08-23 02:31:14,Jaipur
T0055703,C00319,P002,Mobile,Electronics,4,20510,82040,NETBANKING,SUCCESS,2026-08-23 03:46:58,Delhi
T0055704,C01960,P014,Flour,Grocery,1,694,694,NETBANKING,SUCCESS,2026-08-23 12:53:23,Delhi
T0055705,C00724,P012,Cooking Oil,Grocery,4,786,3144,CARD,SUCCESS,2026-08-23 08:08:53,Delhi
T0055706,C03718,P021,Cricket Bat,Sports,3,4487,13461,UPI,SUCCESS,2026-08-23 04:57:04,Kolkata
T0055707,C04470,P001,Laptop,Electronics,2,43677,87354,UPI,SUCCESS,2026-08-23 11:29:31,Ahmedabad
T0055708,C00150,P005,Smartwatch,Electronics,1,7101,7101,CARD,FAILED,2026-08-23 10:32:43,Ahmedabad
T0055709,C01521,P010,Backpack,Fashion,4,1638,6552,WALLET,SUCCESS,2026-08-23 14:06:41,Kolkata
T0055710,C01156,P010,Backpack,Fashion,4,1458,5832,NETBANKING,SUCCESS,2026-08-23 02:09:38,Kolkata
T0055711,C01847,P001,Laptop,Electronics,5,40076,200380,UPI,PENDING,2026-08-23 21:23:37,Kolkata
T0055712,C04239,P016,Chair,Home,4,4168,16672,NETBANKING,SUCCESS,2026-08-23 11:12:30,Jaipur
T0055713,C00457,P013,Dry Fruits,Grocery,1,1627,1627,COD,FAILED,2026-08-23 05:31:35,Hyderabad
T0055714,C00435,P011,Rice Bag,Grocery,1,1095,1095,COD,SUCCESS,2026-08-23 14:21:27,Ahmedabad
T0055715,C03298,P009,T-Shirt,Fashion,4,1015,4060,CARD,SUCCESS,2026-08-23 19:04:37,Delhi
T0055716,C00810,P003,Headphones,Electronics,2,2688,5376,WALLET,PENDING,2026-08-23 10:59:59,Mumbai
T0055717,C03833,P014,Flour,Grocery,3,656,1968,WALLET,PENDING,2026-08-23 17:34:59,Hyderabad
T0055718,C04323,P008,Jacket,Fashion,4,3040,12160,COD,PENDING,2026-08-23 23:21:20,Kolkata
T0055719,C00994,P014,Flour,Grocery,3,551,1653,WALLET,SUCCESS,2026-08-23 05:48:33,Kolkata
T0055720,C04164,P025,Running Shoes,Sports,2,3074,6148,COD,PENDING,2026-08-23 18:06:35,Bangalore
T0055721,C04733,P018,Lamp,Home,2,1133,2266,COD,SUCCESS,2026-08-23 06:36:59,Kolkata
T0055722,C02110,P007,Jeans,Fashion,5,2130,10650,CARD,SUCCESS,2026-08-23 08:04:57,Delhi
T0055723,C03852,P024,Dumbbells,Sports,2,5349,10698,WALLET,SUCCESS,2026-08-23 13:44:53,Pune
T0055724,C01466,P003,Headphones,Electronics,2,2507,5014,UPI,PENDING,2026-08-23 11:50:29,Kolkata
T0055725,C01140,P020,Cookware,Home,4,2549,10196,UPI,PENDING,2026-08-23 16:18:55,Hyderabad
T0055726,C02923,P023,Yoga Mat,Sports,2,984,1968,WALLET,FAILED,2026-08-23 11:00:54,Hyderabad
T0055727,C00089,P002,Mobile,Electronics,1,24660,24660,WALLET,SUCCESS,2026-08-23 15:53:27,Hyderabad
T0055728,C03286,P004,Television,Electronics,1,27343,27343,CARD,PENDING,2026-08-23 05:03:54,Pune
T0055729,C00697,P008,Jacket,Fashion,4,2800,11200,WALLET,SUCCESS,2026-08-23 00:49:44,Delhi
T0055730,C00913,P014,Flour,Grocery,3,519,1557,COD,SUCCESS,2026-08-23 04:33:12,Kolkata
T0055731,C00002,P024,Dumbbells,Sports,1,4092,4092,COD,SUCCESS,2026-08-23 17:51:44,Hyderabad
T0055732,C02279,P010,Backpack,Fashion,1,1441,1441,COD,SUCCESS,2026-08-23 07:17:20,Noida
T0055733,C00414,P015,Tea,Grocery,2,446,892,UPI,SUCCESS,2026-08-23 04:43:03,Ahmedabad
T0055734,C00380,P014,Flour,Grocery,2,580,1160,COD,SUCCESS,2026-08-23 15:11:34,Jaipur
T0055735,C00484,P016,Chair,Home,1,3716,3716,WALLET,SUCCESS,2026-08-23 11:07:53,Hyderabad
T0055736,C00596,P005,Smartwatch,Electronics,1,5883,5883,WALLET,SUCCESS,2026-08-23 21:31:30,Jaipur
T0055737,C00096,P009,T-Shirt,Fashion,3,974,2922,NETBANKING,SUCCESS,2026-08-23 10:40:49,Pune
T0055738,C02552,P022,Football,Sports,4,1295,5180,WALLET,SUCCESS,2026-08-23 08:49:48,Noida
T0055739,C04496,P005,Smartwatch,Electronics,1,5868,5868,COD,SUCCESS,2026-08-23 14:01:24,Delhi
T0055740,C01938,P014,Flour,Grocery,3,583,1749,NETBANKING,SUCCESS,2026-08-23 05:08:42,Ahmedabad
T0055741,C02318,P010,Backpack,Fashion,2,1727,3454,WALLET,PENDING,2026-08-23 14:14:12,Bangalore
T0055742,C04577,P021,Cricket Bat,Sports,5,3567,17835,CARD,SUCCESS,2026-08-23 13:08:03,Jaipur
T0055743,C04491,P002,Mobile,Electronics,2,21329,42658,NETBANKING,SUCCESS,2026-08-23 16:22:11,Kolkata
T0055744,C02312,P009,T-Shirt,Fashion,2,829,1658,CARD,PENDING,2026-08-23 13:25:59,Chennai
T0055745,C04572,P020,Cookware,Home,4,2586,10344,COD,SUCCESS,2026-08-23 18:11:10,Hyderabad
T0055746,C03435,P020,Cookware,Home,2,2819,5638,UPI,SUCCESS,2026-08-23 21:08:52,Chennai
T0055747,C04278,P001,Laptop,Electronics,1,39776,39776,WALLET,FAILED,2026-08-23 15:26:19,Ahmedabad
T0055748,C04241,P022,Football,Sports,3,1287,3861,UPI,SUCCESS,2026-08-23 04:29:47,Hyderabad
T0055749,C04462,P001,Laptop,Electronics,4,44892,179568,NETBANKING,SUCCESS,2026-08-23 01:09:52,Noida
T0055750,C01229,P010,Backpack,Fashion,2,1686,3372,WALLET,PENDING,2026-08-23 05:05:48,Hyderabad
T0055751,C02469,P006,Shoes,Fashion,5,2176,10880,WALLET,SUCCESS,2026-08-23 04:40:22,Kolkata
T0055752,C01073,P022,Football,Sports,3,1756,5268,NETBANKING,SUCCESS,2026-08-23 10:44:59,Mumbai
T0055753,C02881,P023,Yoga Mat,Sports,4,843,3372,WALLET,FAILED,2026-08-23 18:13:45,Chennai
T0055754,C04257,P011,Rice Bag,Grocery,3,1323,3969,CARD,FAILED,2026-08-23 16:27:07,Chennai
T0055755,C01521,P023,Yoga Mat,Sports,3,881,2643,CARD,SUCCESS,2026-08-23 13:12:09,Ahmedabad
T0055756,C04728,P016,Chair,Home,3,3780,11340,UPI,SUCCESS,2026-08-23 00:41:17,Pune
T0055757,C04190,P018,Lamp,Home,3,1189,3567,CARD,SUCCESS,2026-08-23 00:13:19,Hyderabad
T0055758,C02520,P014,Flour,Grocery,2,536,1072,UPI,FAILED,2026-08-23 19:59:34,Bangalore
T0055759,C04074,P010,Backpack,Fashion,3,1334,4002,COD,SUCCESS,2026-08-23 13:15:17,Pune
T0055760,C03207,P019,Bedsheet,Home,1,1845,1845,COD,SUCCESS,2026-08-23 23:08:32,Jaipur
T0055761,C01804,P018,Lamp,Home,5,1055,5275,NETBANKING,SUCCESS,2026-08-23 12:00:34,Noida
T0055762,C04105,P024,Dumbbells,Sports,5,4592,22960,COD,SUCCESS,2026-08-23 03:53:34,Hyderabad
T0055763,C03805,P016,Chair,Home,5,3960,19800,UPI,SUCCESS,2026-08-23 17:30:45,Jaipur
T0055764,C02270,P009,T-Shirt,Fashion,1,795,795,NETBANKING,SUCCESS,2026-08-23 10:05:26,Pune
T0055765,C04277,P021,Cricket Bat,Sports,5,3921,19605,WALLET,FAILED,2026-08-23 07:14:28,Chennai
T0055766,C03351,P005,Smartwatch,Electronics,1,6355,6355,NETBANKING,SUCCESS,2026-08-23 04:18:26,Hyderabad
T0055767,C03166,P007,Jeans,Fashion,5,2112,10560,NETBANKING,SUCCESS,2026-08-23 14:06:36,Mumbai
T0055768,C02184,P008,Jacket,Fashion,4,3067,12268,NETBANKING,SUCCESS,2026-08-23 07:11:20,Pune
T0055769,C04599,P025,Running Shoes,Sports,3,3603,10809,CARD,SUCCESS,2026-08-23 06:15:20,Kolkata
T0055770,C01821,P024,Dumbbells,Sports,3,5326,15978,WALLET,SUCCESS,2026-08-23 17:55:00,Bangalore
T0055771,C02823,P010,Backpack,Fashion,4,1698,6792,COD,SUCCESS,2026-08-23 00:16:32,Bangalore
T0055772,C02502,P016,Chair,Home,1,3606,3606,WALLET,FAILED,2026-08-23 20:50:39,Hyderabad
T0055773,C02138,P025,Running Shoes,Sports,2,3075,6150,COD,SUCCESS,2026-08-23 05:55:21,Kolkata
T0055774,C02442,P018,Lamp,Home,5,1101,5505,NETBANKING,SUCCESS,2026-08-23 23:08:02,Chennai
T0055775,C03516,P010,Backpack,Fashion,2,1631,3262,UPI,FAILED,2026-08-23 07:53:32,Noida
T0055776,C03457,P004,Television,Electronics,2,28926,57852,CARD,SUCCESS,2026-08-23 12:00:27,Mumbai
T0055777,C01796,P014,Flour,Grocery,4,696,2784,NETBANKING,SUCCESS,2026-08-23 05:05:03,Hyderabad
T0055778,C03735,P015,Tea,Grocery,5,528,2640,CARD,SUCCESS,2026-08-23 06:56:26,Delhi
T0055779,C03570,P019,Bedsheet,Home,1,1883,1883,WALLET,SUCCESS,2026-08-23 22:13:21,Ahmedabad
T0055780,C01888,P006,Shoes,Fashion,2,2794,5588,CARD,SUCCESS,2026-08-23 03:05:43,Chennai
T0055781,C01243,P024,Dumbbells,Sports,1,4973,4973,COD,SUCCESS,2026-08-23 22:49:20,Mumbai
T0055782,C00954,P025,Running Shoes,Sports,5,4020,20100,UPI,SUCCESS,2026-08-23 19:57:57,Ahmedabad
T0055783,C01910,P007,Jeans,Fashion,3,1552,4656,UPI,SUCCESS,2026-08-23 21:58:55,Jaipur
T0055784,C03958,P002,Mobile,Electronics,3,26206,78618,WALLET,SUCCESS,2026-08-23 06:04:29,Hyderabad
T0055785,C03368,P013,Dry Fruits,Grocery,5,1391,6955,NETBANKING,SUCCESS,2026-08-23 08:28:27,Mumbai
T0055786,C04813,P005,Smartwatch,Electronics,3,5746,17238,WALLET,FAILED,2026-08-23 05:20:34,Jaipur
T0055787,C03339,P002,Mobile,Electronics,4,19693,78772,WALLET,SUCCESS,2026-08-23 19:14:49,Jaipur
T0055788,C00445,P021,Cricket Bat,Sports,3,4438,13314,WALLET,SUCCESS,2026-08-23 22:18:17,Jaipur
T0055789,C04823,P008,Jacket,Fashion,1,2847,2847,COD,SUCCESS,2026-08-23 19:51:55,Bangalore
T0055790,C02007,P025,Running Shoes,Sports,3,3984,11952,UPI,SUCCESS,2026-08-23 18:40:32,Kolkata
T0055791,C03060,P005,Smartwatch,Electronics,4,6249,24996,NETBANKING,SUCCESS,2026-08-23 16:01:38,Bangalore
T0055792,C00891,P016,Chair,Home,4,3080,12320,UPI,SUCCESS,2026-08-23 01:55:57,Bangalore
T0055793,C00925,P006,Shoes,Fashion,4,2729,10916,WALLET,PENDING,2026-08-23 09:59:22,Chennai
T0055794,C01760,P006,Shoes,Fashion,3,2683,8049,NETBANKING,SUCCESS,2026-08-23 09:27:51,Delhi
T0055795,C01315,P003,Headphones,Electronics,4,2722,10888,NETBANKING,SUCCESS,2026-08-23 17:59:53,Ahmedabad
T0055796,C04238,P013,Dry Fruits,Grocery,5,1625,8125,COD,FAILED,2026-08-23 19:40:43,Bangalore
T0055797,C03582,P002,Mobile,Electronics,4,25695,102780,UPI,PENDING,2026-08-23 00:39:26,Jaipur
T0055798,C01725,P020,Cookware,Home,5,2878,14390,NETBANKING,SUCCESS,2026-08-23 12:42:04,Bangalore
T0055799,C02090,P021,Cricket Bat,Sports,5,3502,17510,WALLET,SUCCESS,2026-08-23 14:11:48,Kolkata
T0055800,C02162,P002,Mobile,Electronics,2,18906,37812,WALLET,SUCCESS,2026-08-23 17:22:56,Ahmedabad
T0055801,C04517,P011,Rice Bag,Grocery,3,1118,3354,NETBANKING,SUCCESS,2026-08-23 10:14:04,Kolkata
T0055802,C02118,P002,Mobile,Electronics,4,19801,79204,NETBANKING,PENDING,2026-08-23 05:51:00,Jaipur
T0055803,C01932,P013,Dry Fruits,Grocery,1,1293,1293,COD,FAILED,2026-08-23 22:59:55,Bangalore
T0055804,C00421,P006,Shoes,Fashion,5,2757,13785,COD,SUCCESS,2026-08-23 20:52:56,Delhi
T0055805,C03030,P010,Backpack,Fashion,2,1794,3588,UPI,SUCCESS,2026-08-23 15:48:23,Mumbai
T0055806,C02886,P025,Running Shoes,Sports,5,3625,18125,CARD,SUCCESS,2026-08-23 10:33:21,Kolkata
T0055807,C02424,P010,Backpack,Fashion,5,1597,7985,UPI,FAILED,2026-08-23 09:15:54,Pune
T0055808,C00751,P016,Chair,Home,3,3572,10716,NETBANKING,SUCCESS,2026-08-23 08:23:38,Mumbai
T0055809,C04034,P009,T-Shirt,Fashion,1,883,883,NETBANKING,SUCCESS,2026-08-23 13:02:40,Chennai
T0055810,C03056,P022,Football,Sports,4,1365,5460,COD,FAILED,2026-08-23 02:18:46,Delhi
T0055811,C03612,P016,Chair,Home,2,3063,6126,WALLET,FAILED,2026-08-23 16:59:02,Pune
T0055812,C02457,P013,Dry Fruits,Grocery,4,1389,5556,CARD,SUCCESS,2026-08-23 09:54:22,Chennai
T0055813,C02701,P017,Table,Home,2,6628,13256,COD,SUCCESS,2026-08-23 01:50:27,Mumbai
T0055814,C01197,P005,Smartwatch,Electronics,1,5773,5773,UPI,SUCCESS,2026-08-23 08:56:38,Kolkata
T0055815,C03313,P008,Jacket,Fashion,3,3325,9975,CARD,SUCCESS,2026-08-23 11:08:25,Jaipur
T0055816,C04513,P001,Laptop,Electronics,2,44119,88238,WALLET,SUCCESS,2026-08-23 08:45:33,Jaipur
T0055817,C04189,P001,Laptop,Electronics,4,53962,215848,NETBANKING,SUCCESS,2026-08-23 07:42:38,Kolkata
T0055818,C03513,P021,Cricket Bat,Sports,3,4588,13764,WALLET,SUCCESS,2026-08-23 00:44:13,Pune
T0055819,C02766,P002,Mobile,Electronics,5,20916,104580,UPI,SUCCESS,2026-08-23 03:37:39,Bangalore
T0055820,C04675,P023,Yoga Mat,Sports,5,779,3895,WALLET,SUCCESS,2026-08-23 10:16:32,Noida
T0055821,C04079,P015,Tea,Grocery,1,485,485,NETBANKING,SUCCESS,2026-08-23 00:42:58,Ahmedabad
T0055822,C03534,P022,Football,Sports,4,1710,6840,WALLET,SUCCESS,2026-08-23 10:37:43,Delhi
T0055823,C03095,P004,Television,Electronics,4,30650,122600,COD,PENDING,2026-08-23 07:35:55,Pune
T0055824,C04588,P013,Dry Fruits,Grocery,5,1496,7480,NETBANKING,SUCCESS,2026-08-23 06:04:49,Jaipur
T0055825,C02953,P009,T-Shirt,Fashion,1,899,899,NETBANKING,SUCCESS,2026-08-23 03:59:56,Noida
T0055826,C02315,P012,Cooking Oil,Grocery,4,890,3560,UPI,SUCCESS,2026-08-23 05:01:17,Ahmedabad
T0055827,C04365,P022,Football,Sports,1,1750,1750,UPI,SUCCESS,2026-08-23 13:03:31,Ahmedabad
T0055828,C00901,P017,Table,Home,2,8146,16292,CARD,SUCCESS,2026-08-23 06:38:39,Bangalore
T0055829,C03328,P019,Bedsheet,Home,5,1539,7695,UPI,SUCCESS,2026-08-23 21:16:02,Chennai
T0055830,C02556,P004,Television,Electronics,3,35124,105372,UPI,SUCCESS,2026-08-23 02:49:29,Chennai
T0055831,C02949,P001,Laptop,Electronics,1,46146,46146,WALLET,PENDING,2026-08-23 15:50:34,Ahmedabad
T0055832,C00364,P001,Laptop,Electronics,3,44030,132090,WALLET,SUCCESS,2026-08-23 10:42:37,Chennai
T0055833,C01929,P017,Table,Home,5,7483,37415,CARD,SUCCESS,2026-08-23 02:33:49,Bangalore
T0055834,C02185,P019,Bedsheet,Home,3,1716,5148,WALLET,SUCCESS,2026-08-23 08:24:41,Delhi
T0055835,C04994,P007,Jeans,Fashion,2,1627,3254,UPI,SUCCESS,2026-08-23 21:02:33,Delhi
T0055836,C00068,P017,Table,Home,5,7874,39370,NETBANKING,SUCCESS,2026-08-23 22:06:59,Chennai
T0055837,C01957,P011,Rice Bag,Grocery,3,1420,4260,UPI,FAILED,2026-08-23 00:53:26,Bangalore
T0055838,C00353,P013,Dry Fruits,Grocery,5,1339,6695,CARD,SUCCESS,2026-08-23 21:13:38,Jaipur
T0055839,C01168,P010,Backpack,Fashion,4,1523,6092,NETBANKING,SUCCESS,2026-08-23 13:25:35,Chennai
T0055840,C04186,P023,Yoga Mat,Sports,5,914,4570,WALLET,SUCCESS,2026-08-23 17:34:47,Delhi
T0055841,C02193,P024,Dumbbells,Sports,2,4535,9070,NETBANKING,SUCCESS,2026-08-23 05:18:55,Kolkata
T0055842,C02727,P003,Headphones,Electronics,2,2353,4706,WALLET,SUCCESS,2026-08-23 10:49:05,Pune
T0055843,C01182,P025,Running Shoes,Sports,4,3404,13616,WALLET,SUCCESS,2026-08-23 09:26:47,Delhi
T0055844,C00928,P017,Table,Home,5,6047,30235,COD,SUCCESS,2026-08-23 17:12:52,Pune
T0055845,C04301,P012,Cooking Oil,Grocery,5,767,3835,UPI,SUCCESS,2026-08-23 21:36:52,Jaipur
T0055846,C03560,P008,Jacket,Fashion,4,3259,13036,CARD,SUCCESS,2026-08-23 22:55:11,Ahmedabad
T0055847,C01718,P014,Flour,Grocery,4,632,2528,NETBANKING,SUCCESS,2026-08-23 08:52:36,Hyderabad
T0055848,C02771,P009,T-Shirt,Fashion,1,974,974,CARD,SUCCESS,2026-08-23 10:43:22,Hyderabad
T0055849,C02780,P020,Cookware,Home,1,3302,3302,WALLET,SUCCESS,2026-08-23 12:28:36,Hyderabad
T0055850,C00554,P025,Running Shoes,Sports,1,3667,3667,UPI,PENDING,2026-08-23 13:57:36,Jaipur
T0055851,C00928,P005,Smartwatch,Electronics,3,5987,17961,UPI,SUCCESS,2026-08-23 14:47:14,Chennai
T0055852,C04311,P019,Bedsheet,Home,1,1364,1364,UPI,SUCCESS,2026-08-23 06:30:54,Hyderabad
T0055853,C04517,P018,Lamp,Home,4,1028,4112,WALLET,SUCCESS,2026-08-23 02:08:41,Noida
T0055854,C01605,P017,Table,Home,3,6334,19002,COD,SUCCESS,2026-08-23 16:39:32,Delhi
T0055855,C02685,P023,Yoga Mat,Sports,1,1036,1036,UPI,SUCCESS,2026-08-23 09:44:24,Hyderabad
T0055856,C03971,P005,Smartwatch,Electronics,3,6008,18024,CARD,PENDING,2026-08-23 15:10:49,Mumbai
T0055857,C02648,P022,Football,Sports,3,1652,4956,UPI,SUCCESS,2026-08-23 22:53:05,Mumbai
T0055858,C01529,P018,Lamp,Home,1,1401,1401,UPI,SUCCESS,2026-08-23 00:37:27,Hyderabad
T0055859,C00042,P024,Dumbbells,Sports,4,3952,15808,NETBANKING,PENDING,2026-08-23 10:34:01,Delhi
T0055860,C03607,P008,Jacket,Fashion,3,3668,11004,WALLET,SUCCESS,2026-08-23 23:48:50,Mumbai
T0055861,C03645,P017,Table,Home,1,7881,7881,NETBANKING,SUCCESS,2026-08-23 09:17:24,Mumbai
T0055862,C02785,P022,Football,Sports,1,1682,1682,COD,SUCCESS,2026-08-23 02:08:48,Hyderabad
T0055863,C02288,P021,Cricket Bat,Sports,5,3711,18555,NETBANKING,SUCCESS,2026-08-23 14:38:12,Ahmedabad
T0055864,C02182,P021,Cricket Bat,Sports,5,3878,19390,WALLET,SUCCESS,2026-08-23 01:49:11,Pune
T0055865,C00187,P001,Laptop,Electronics,4,53739,214956,CARD,PENDING,2026-08-23 04:09:12,Kolkata
T0055866,C00117,P008,Jacket,Fashion,5,3485,17425,CARD,SUCCESS,2026-08-23 06:41:49,Bangalore
T0055867,C00087,P024,Dumbbells,Sports,2,4373,8746,COD,SUCCESS,2026-08-23 21:30:15,Kolkata
T0055868,C02353,P002,Mobile,Electronics,5,23801,119005,COD,SUCCESS,2026-08-23 14:43:28,Noida
T0055869,C02030,P003,Headphones,Electronics,1,2654,2654,WALLET,FAILED,2026-08-23 22:25:39,Ahmedabad
T0055870,C00346,P024,Dumbbells,Sports,4,4356,17424,COD,SUCCESS,2026-08-23 03:16:36,Hyderabad
T0055871,C02562,P017,Table,Home,3,7714,23142,WALLET,SUCCESS,2026-08-23 08:31:51,Bangalore
T0055872,C00452,P007,Jeans,Fashion,4,1787,7148,COD,FAILED,2026-08-23 01:21:14,Jaipur
T0055873,C02006,P022,Football,Sports,5,1773,8865,NETBANKING,SUCCESS,2026-08-23 17:12:41,Kolkata
T0055874,C01692,P022,Football,Sports,2,1614,3228,UPI,FAILED,2026-08-23 10:49:15,Ahmedabad
